GAME_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,OREB,AST,TOV,HOME_AWAY,OPPONENT_ABBREVIATION,PREV_GAME,REST_DAYS_NUM,REST_DAYS,OPP_REST_DAYS,OPP_REST_DAYS_NUM,REST_MATCHUP,REST_DAYS_NUM_CAT,OPP_REST_DAYS_NUM_CAT,REST_ADVANTAGE,REST_COMPARISON_GROUP,BACK_TO_BACK,B2B_VS_RESTED_OPP
0022400313,SAC,Sacramento Kings,2024-12-01,SAC vs. SAS,0,125,0.465,0.375,0.792,-2,21,32,10,1,SAS,2024-11-29,1.0,1,2+,3.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400059,SAC,Sacramento Kings,2024-12-03,SAC vs. HOU,1,120,0.516,0.467,0.6,9,10,33,10,1,HOU,2024-12-01,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400329,SAC,Sacramento Kings,2024-12-05,SAC @ MEM,0,110,0.398,0.229,0.857,-5,14,19,13,0,MEM,2024-12-03,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400337,SAC,Sacramento Kings,2024-12-06,SAC @ SAS,1,140,0.567,0.471,0.917,27,7,33,11,0,SAS,2024-12-05,0.0,0,0,0.0,0 vs 0,0,0,0,Descanso igual,1,0
0022400357,SAC,Sacramento Kings,2024-12-08,SAC vs. UTA,1,141,0.57,0.5,0.625,44,9,39,8,1,UTA,2024-12-06,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401207,SAC,Sacramento Kings,2024-12-12,SAC @ NOP,1,111,0.402,0.303,0.931,2,17,24,11,0,NOP,2024-12-08,3.0,2+,2+,3.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022401225,SAC,Sacramento Kings,2024-12-16,SAC vs. DEN,0,129,0.48,0.343,0.95,-1,11,28,11,1,DEN,2024-12-12,3.0,2+,2+,2.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400372,SAC,Sacramento Kings,2024-12-19,SAC vs. LAL,0,100,0.451,0.379,0.682,-13,4,27,16,1,LAL,2024-12-16,2.0,2+,2+,3.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400376,SAC,Sacramento Kings,2024-12-21,SAC vs. LAL,0,99,0.433,0.27,0.786,-4,11,25,14,1,LAL,2024-12-19,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400389,SAC,Sacramento Kings,2024-12-22,SAC vs. IND,0,95,0.365,0.316,0.765,-27,15,21,10,1,IND,2024-12-21,0.0,0,2+,2.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022400418,SAC,Sacramento Kings,2024-12-26,SAC vs. DET,0,113,0.476,0.359,0.808,-1,8,20,14,1,DET,2024-12-22,3.0,2+,2+,2.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400435,SAC,Sacramento Kings,2024-12-28,SAC @ LAL,0,122,0.51,0.275,0.733,-10,13,38,10,0,LAL,2024-12-26,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400448,SAC,Sacramento Kings,2024-12-30,SAC vs. DAL,1,110,0.42,0.313,0.842,10,18,25,16,1,DAL,2024-12-28,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400462,SAC,Sacramento Kings,2025-01-01,SAC vs. PHI,1,113,0.488,0.29,0.917,6,14,24,17,1,PHI,2024-12-30,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400476,SAC,Sacramento Kings,2025-01-03,SAC vs. MEM,1,138,0.495,0.447,0.826,5,10,32,10,1,MEM,2025-01-01,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400492,SAC,Sacramento Kings,2025-01-05,SAC @ GSW,1,129,0.517,0.442,0.909,30,10,31,16,0,GSW,2025-01-03,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400501,SAC,Sacramento Kings,2025-01-06,SAC vs. MIA,1,123,0.417,0.342,0.769,5,18,30,15,1,MIA,2025-01-05,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400528,SAC,Sacramento Kings,2025-01-10,SAC @ BOS,1,114,0.431,0.383,0.889,17,16,26,12,0,BOS,2025-01-06,3.0,2+,2+,2.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400541,SAC,Sacramento Kings,2025-01-12,SAC @ CHI,1,124,0.495,0.333,0.81,5,11,33,8,0,CHI,2025-01-10,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400558,SAC,Sacramento Kings,2025-01-14,SAC @ MIL,0,115,0.442,0.405,0.778,-15,9,25,9,0,MIL,2025-01-12,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400576,SAC,Sacramento Kings,2025-01-16,SAC vs. HOU,1,132,0.5,0.424,0.909,5,12,32,12,1,HOU,2025-01-14,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400598,SAC,Sacramento Kings,2025-01-19,SAC vs. WAS,1,123,0.484,0.308,0.792,23,10,28,12,1,WAS,2025-01-16,2.0,2+,0,0.0,2+ vs 0,2,0,2,2+ dias de diferença (0 vs 2+),0,0
0022400619,SAC,Sacramento Kings,2025-01-22,SAC vs. GSW,1,123,0.506,0.367,0.938,6,5,24,8,1,GSW,2025-01-19,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400626,SAC,Sacramento Kings,2025-01-23,SAC @ DEN,0,123,0.439,0.366,0.737,-9,17,31,13,0,DEN,2025-01-22,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400641,SAC,Sacramento Kings,2025-01-25,SAC @ NYK,0,120,0.484,0.389,0.875,-23,9,33,12,0,NYK,2025-01-23,1.0,1,2+,3.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400651,SAC,Sacramento Kings,2025-01-27,SAC @ BKN,1,110,0.549,0.321,0.647,14,11,31,18,0,BKN,2025-01-25,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400669,SAC,Sacramento Kings,2025-01-29,SAC @ PHI,0,104,0.444,0.244,0.824,-13,14,34,12,0,PHI,2025-01-27,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400691,SAC,Sacramento Kings,2025-02-01,SAC @ OKC,0,110,0.4,0.25,0.731,-34,9,25,8,0,OKC,2025-01-29,2.0,2+,2+,2.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400704,SAC,Sacramento Kings,2025-02-03,SAC @ MIN,1,116,0.489,0.417,0.8,2,11,23,12,0,MIN,2025-02-01,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400727,SAC,Sacramento Kings,2025-02-05,SAC vs. ORL,0,111,0.5,0.37,0.75,-19,14,23,19,1,ORL,2025-02-03,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400732,SAC,Sacramento Kings,2025-02-06,SAC @ POR,0,102,0.42,0.333,0.818,-6,11,21,11,0,POR,2025-02-05,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400750,SAC,Sacramento Kings,2025-02-08,SAC vs. NOP,1,123,0.473,0.268,0.788,5,11,24,18,1,NOP,2025-02-06,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400762,SAC,Sacramento Kings,2025-02-10,SAC @ DAL,1,129,0.552,0.346,0.737,1,13,28,21,0,DAL,2025-02-08,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400777,SAC,Sacramento Kings,2025-02-12,SAC @ NOP,1,119,0.471,0.356,0.724,8,12,28,11,0,NOP,2025-02-10,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400785,SAC,Sacramento Kings,2025-02-13,SAC @ NOP,0,133,0.438,0.362,0.857,-7,21,38,15,0,NOP,2025-02-12,0.0,0,0,0.0,0 vs 0,0,0,0,Descanso igual,1,0
0022400805,SAC,Sacramento Kings,2025-02-21,SAC vs. GSW,0,108,0.506,0.344,0.944,-24,11,26,24,1,GSW,2025-02-13,7.0,2+,2+,7.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400828,SAC,Sacramento Kings,2025-02-24,SAC vs. CHA,1,130,0.54,0.526,0.889,42,11,30,18,1,CHA,2025-02-21,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400843,SAC,Sacramento Kings,2025-02-26,SAC @ UTA,1,118,0.529,0.417,0.917,17,7,28,16,0,UTA,2025-02-24,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400862,SAC,Sacramento Kings,2025-03-01,SAC @ HOU,1,113,0.506,0.321,0.762,10,13,21,14,0,HOU,2025-02-26,2.0,2+,2+,2.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400880,SAC,Sacramento Kings,2025-03-03,SAC @ DAL,1,122,0.522,0.471,1.0,24,9,34,7,0,DAL,2025-03-01,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400896,SAC,Sacramento Kings,2025-03-05,SAC @ DEN,0,110,0.458,0.407,0.786,-6,14,22,12,0,DEN,2025-03-03,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400910,SAC,Sacramento Kings,2025-03-07,SAC vs. SAS,1,127,0.51,0.447,0.632,18,16,31,8,1,SAS,2025-03-05,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400927,SAC,Sacramento Kings,2025-03-09,SAC @ LAC,0,110,0.46,0.265,0.84,-1,8,27,8,0,LAC,2025-03-07,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400939,SAC,Sacramento Kings,2025-03-10,SAC vs. NYK,0,104,0.419,0.294,0.846,-29,14,18,18,1,NYK,2025-03-09,0.0,0,2+,2.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022400957,SAC,Sacramento Kings,2025-03-13,SAC @ GSW,0,104,0.468,0.378,0.727,-26,5,25,15,0,GSW,2025-03-10,2.0,2+,2+,2.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400967,SAC,Sacramento Kings,2025-03-14,SAC @ PHX,0,106,0.494,0.25,0.9,-16,12,25,19,0,PHX,2025-03-13,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400992,SAC,Sacramento Kings,2025-03-17,SAC vs. MEM,1,132,0.523,0.488,0.667,10,10,35,14,1,MEM,2025-03-14,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401009,SAC,Sacramento Kings,2025-03-19,SAC vs. CLE,1,123,0.505,0.457,0.938,4,14,28,13,1,CLE,2025-03-17,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401013,SAC,Sacramento Kings,2025-03-20,SAC vs. CHI,0,116,0.477,0.385,0.826,-12,9,27,12,1,CHI,2025-03-19,0.0,0,0,0.0,0 vs 0,0,0,0,Descanso igual,1,0
0022401027,SAC,Sacramento Kings,2025-03-22,SAC vs. MIL,0,108,0.451,0.237,0.773,-6,14,21,8,1,MIL,2025-03-20,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401044,SAC,Sacramento Kings,2025-03-24,SAC vs. BOS,0,95,0.453,0.333,0.818,-18,8,23,15,1,BOS,2025-03-22,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401052,SAC,Sacramento Kings,2025-03-25,SAC vs. OKC,0,105,0.407,0.489,0.667,-16,5,32,11,1,OKC,2025-03-24,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022401066,SAC,Sacramento Kings,2025-03-27,SAC vs. POR,1,128,0.649,0.37,0.815,21,9,24,21,1,POR,2025-03-25,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401074,SAC,Sacramento Kings,2025-03-29,SAC @ ORL,0,91,0.42,0.25,0.8,-30,9,17,16,0,ORL,2025-03-27,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401090,SAC,Sacramento Kings,2025-03-31,SAC @ IND,0,109,0.467,0.444,0.647,-2,6,22,12,0,IND,2025-03-29,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401105,SAC,Sacramento Kings,2025-04-02,SAC @ WAS,0,111,0.421,0.256,0.75,-5,17,25,11,0,WAS,2025-03-31,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401118,SAC,Sacramento Kings,2025-04-04,SAC @ CHA,1,125,0.495,0.444,0.826,23,10,26,8,0,CHA,2025-04-02,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401138,SAC,Sacramento Kings,2025-04-06,SAC @ CLE,1,120,0.537,0.424,0.818,7,8,25,17,0,CLE,2025-04-04,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401144,SAC,Sacramento Kings,2025-04-07,SAC @ DET,1,127,0.516,0.407,0.815,10,18,20,12,0,DET,2025-04-06,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022401165,SAC,Sacramento Kings,2025-04-09,SAC vs. DEN,0,116,0.467,0.444,0.824,-8,11,25,8,1,DEN,2025-04-07,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401184,SAC,Sacramento Kings,2025-04-11,SAC vs. LAC,0,100,0.435,0.323,0.941,-1,11,23,11,1,LAC,2025-04-09,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401200,SAC,Sacramento Kings,2025-04-13,SAC vs. PHX,1,109,0.523,0.412,1.0,11,10,31,13,1,PHX,2025-04-11,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400094,SAS,San Antonio Spurs,2024-10-26,SAS vs. HOU,1,109,0.494,0.4,0.821,3,10,23,17,1,HOU,2024-10-24,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400109,SAS,San Antonio Spurs,2024-10-28,SAS vs. HOU,0,101,0.425,0.303,0.81,-5,17,22,17,1,HOU,2024-10-26,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400125,SAS,San Antonio Spurs,2024-10-30,SAS @ OKC,0,93,0.412,0.333,0.846,-12,13,22,22,0,OKC,2024-10-28,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400130,SAS,San Antonio Spurs,2024-10-31,SAS @ UTA,1,106,0.413,0.279,0.783,18,11,25,11,0,UTA,2024-10-30,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400146,SAS,San Antonio Spurs,2024-11-02,SAS vs. MIN,1,113,0.518,0.31,0.824,10,7,32,13,1,MIN,2024-10-31,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400168,SAS,San Antonio Spurs,2024-11-04,SAS @ LAC,0,104,0.442,0.268,0.895,-9,12,22,14,0,LAC,2024-11-02,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400173,SAS,San Antonio Spurs,2024-11-06,SAS @ HOU,0,100,0.446,0.389,0.75,-27,8,20,20,0,HOU,2024-11-04,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400183,SAS,San Antonio Spurs,2024-11-07,SAS vs. POR,1,118,0.537,0.41,0.778,13,12,35,16,1,POR,2024-11-06,0.0,0,2+,2.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022400197,SAS,San Antonio Spurs,2024-11-09,SAS vs. UTA,0,110,0.447,0.362,0.895,-1,6,29,20,1,UTA,2024-11-07,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400216,SAS,San Antonio Spurs,2024-11-11,SAS vs. SAC,1,116,0.506,0.478,1.0,20,8,31,18,1,SAC,2024-11-09,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400224,SAS,San Antonio Spurs,2024-11-13,SAS vs. WAS,1,139,0.522,0.409,0.781,9,8,38,9,1,WAS,2024-11-11,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400015,SAS,San Antonio Spurs,2024-11-15,SAS vs. LAL,0,115,0.489,0.378,0.75,-5,11,32,13,1,LAL,2024-11-13,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400232,SAS,San Antonio Spurs,2024-11-16,SAS @ DAL,0,93,0.318,0.275,0.867,-17,13,21,12,0,DAL,2024-11-15,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400025,SAS,San Antonio Spurs,2024-11-19,SAS vs. OKC,1,110,0.47,0.413,0.684,6,8,32,21,1,OKC,2024-11-16,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400262,SAS,San Antonio Spurs,2024-11-21,SAS vs. UTA,1,126,0.466,0.281,0.761,8,11,32,11,1,UTA,2024-11-19,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400269,SAS,San Antonio Spurs,2024-11-23,SAS vs. GSW,1,104,0.447,0.277,0.789,10,9,29,9,1,GSW,2024-11-21,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400038,SAS,San Antonio Spurs,2024-11-26,SAS @ UTA,1,128,0.484,0.375,0.769,13,13,30,10,0,UTA,2024-11-23,2.0,2+,2+,2.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400296,SAS,San Antonio Spurs,2024-11-27,SAS vs. LAL,0,101,0.424,0.35,0.938,-18,11,26,15,1,LAL,2024-11-26,0.0,0,0,0.0,0 vs 0,0,0,0,Descanso igual,1,0
0022400313,SAS,San Antonio Spurs,2024-12-01,SAS @ SAC,1,127,0.512,0.5,0.833,2,8,32,16,0,SAC,2024-11-27,3.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400057,SAS,San Antonio Spurs,2024-12-03,SAS @ PHX,0,93,0.35,0.182,0.75,-11,18,26,14,0,PHX,2024-12-01,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400331,SAS,San Antonio Spurs,2024-12-05,SAS vs. CHI,0,124,0.463,0.286,0.718,-15,15,26,11,1,CHI,2024-12-03,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400337,SAS,San Antonio Spurs,2024-12-06,SAS vs. SAC,0,113,0.429,0.341,0.7,-27,12,28,14,1,SAC,2024-12-05,0.0,0,0,0.0,0 vs 0,0,0,0,Descanso igual,1,0
0022400354,SAS,San Antonio Spurs,2024-12-08,SAS vs. NOP,1,121,0.452,0.308,0.806,5,16,27,13,1,NOP,2024-12-06,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401215,SAS,San Antonio Spurs,2024-12-13,SAS @ POR,1,118,0.518,0.467,0.762,2,13,32,15,0,POR,2024-12-08,4.0,2+,2+,4.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022401218,SAS,San Antonio Spurs,2024-12-15,SAS vs. MIN,0,92,0.407,0.244,0.778,-14,12,34,19,1,MIN,2024-12-13,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400370,SAS,San Antonio Spurs,2024-12-19,SAS vs. ATL,1,133,0.485,0.452,0.696,7,8,32,17,1,ATL,2024-12-15,3.0,2+,2+,4.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400386,SAS,San Antonio Spurs,2024-12-21,SAS vs. POR,1,114,0.473,0.278,0.889,20,12,33,12,1,POR,2024-12-19,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400394,SAS,San Antonio Spurs,2024-12-23,SAS @ PHI,0,106,0.457,0.333,0.944,-5,3,24,18,0,PHI,2024-12-21,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400405,SAS,San Antonio Spurs,2024-12-25,SAS @ NYK,0,114,0.506,0.421,0.824,-3,8,33,15,0,NYK,2024-12-23,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400421,SAS,San Antonio Spurs,2024-12-27,SAS @ BKN,1,96,0.41,0.429,0.741,9,11,26,15,0,BKN,2024-12-25,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400441,SAS,San Antonio Spurs,2024-12-29,SAS @ MIN,0,110,0.437,0.282,0.821,-2,8,25,10,0,MIN,2024-12-27,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400451,SAS,San Antonio Spurs,2024-12-31,SAS vs. LAC,1,122,0.49,0.225,0.895,36,15,37,9,1,LAC,2024-12-29,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400475,SAS,San Antonio Spurs,2025-01-03,SAS @ DEN,1,113,0.465,0.361,0.615,3,14,31,13,0,DEN,2024-12-31,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400484,SAS,San Antonio Spurs,2025-01-04,SAS vs. DEN,0,111,0.394,0.271,0.889,-11,13,28,14,1,DEN,2025-01-03,0.0,0,0,0.0,0 vs 0,0,0,0,Descanso igual,1,0
0022400498,SAS,San Antonio Spurs,2025-01-06,SAS @ CHI,0,110,0.463,0.326,0.583,-4,13,31,17,0,CHI,2025-01-04,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400516,SAS,San Antonio Spurs,2025-01-08,SAS @ MIL,0,105,0.368,0.346,0.85,-16,12,24,9,0,MIL,2025-01-06,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400552,SAS,San Antonio Spurs,2025-01-13,SAS @ LAL,1,126,0.533,0.371,0.85,24,12,30,11,0,LAL,2025-01-08,4.0,2+,2+,5.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400567,SAS,San Antonio Spurs,2025-01-15,SAS vs. MEM,0,115,0.449,0.372,0.704,-14,7,22,11,1,MEM,2025-01-13,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400582,SAS,San Antonio Spurs,2025-01-17,SAS vs. MEM,0,112,0.476,0.361,0.826,-28,10,29,17,1,MEM,2025-01-15,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400592,SAS,San Antonio Spurs,2025-01-19,SAS @ MIA,0,107,0.451,0.375,0.625,-21,13,28,15,0,MIA,2025-01-17,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400621,SAS,San Antonio Spurs,2025-01-23,SAS @ IND,1,140,0.604,0.5,1.0,30,15,43,20,0,IND,2025-01-19,3.0,2+,2+,4.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400633,SAS,San Antonio Spurs,2025-01-25,SAS @ IND,0,98,0.412,0.344,0.68,-38,15,22,24,0,IND,2025-01-23,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400671,SAS,San Antonio Spurs,2025-01-29,SAS vs. LAC,0,116,0.483,0.333,0.72,-12,7,27,10,1,LAC,2025-01-25,3.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400684,SAS,San Antonio Spurs,2025-01-31,SAS vs. MIL,1,144,0.49,0.48,0.8,26,13,37,6,1,MIL,2025-01-29,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400693,SAS,San Antonio Spurs,2025-02-01,SAS vs. MIA,0,103,0.418,0.333,0.714,-2,13,27,11,1,MIA,2025-01-31,0.0,0,2+,2.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022400703,SAS,San Antonio Spurs,2025-02-03,SAS @ MEM,0,109,0.451,0.333,0.75,-19,9,31,23,0,MEM,2025-02-01,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400719,SAS,San Antonio Spurs,2025-02-05,SAS @ ATL,1,126,0.505,0.324,0.75,1,11,36,10,0,ATL,2025-02-03,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400734,SAS,San Antonio Spurs,2025-02-07,SAS @ CHA,0,116,0.457,0.308,0.833,-1,13,25,8,0,CHA,2025-02-05,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400743,SAS,San Antonio Spurs,2025-02-08,SAS @ ORL,0,111,0.532,0.433,0.8,-1,4,27,14,0,ORL,2025-02-07,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400757,SAS,San Antonio Spurs,2025-02-10,SAS @ WAS,1,131,0.511,0.447,0.828,10,11,28,12,0,WAS,2025-02-08,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400769,SAS,San Antonio Spurs,2025-02-12,SAS @ BOS,0,103,0.438,0.231,0.833,-13,9,30,8,0,BOS,2025-02-10,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400795,SAS,San Antonio Spurs,2025-02-20,SAS vs. PHX,1,120,0.473,0.366,0.773,11,6,30,11,1,PHX,2025-02-12,7.0,2+,2+,7.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400802,SAS,San Antonio Spurs,2025-02-21,SAS vs. DET,0,110,0.512,0.345,0.636,-15,8,27,17,1,DET,2025-02-20,0.0,0,2+,8.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022400818,SAS,San Antonio Spurs,2025-02-23,SAS @ NOP,0,96,0.33,0.294,0.68,-18,13,29,10,0,NOP,2025-02-21,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400833,SAS,San Antonio Spurs,2025-02-25,SAS @ NOP,0,103,0.409,0.295,0.778,-6,13,29,20,0,NOP,2025-02-23,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
